id,stage,record_type,prompt,response,text,source_basis,source_url,quality_score,dataset_version
1553,비즈니스 모델,심사 Q&A,가격 책정 근거의 근거는 무엇인가요?,원가 구조를 수치 또는 사례로 제시하고 가격 논리를 설명하세요.,심사위원 질문: 가격 책정 근거의 근거는 무엇인가요? 답변 준비: 원가 구조를 수치 또는 사례로 제시하고 가격 논리를 설명하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1554,비즈니스 모델,심사 Q&A,왜 지금 가격 책정 근거가 중요한가요?,최근 변화와 원가 구조를 연결해 답하세요.,심사위원 질문: 왜 지금 가격 책정 근거가 중요한가요? 답변 준비: 최근 변화와 원가 구조를 연결해 답하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1555,비즈니스 모델,심사 Q&A,'가격이 경쟁사보다 싸다는 설명에만 의존합니다.'라는 우려에 어떻게 답하겠습니까?,한계를 인정한 뒤 가격을 고객 가치와 대체 비용으로 설명하세요.,심사위원 질문: '가격이 경쟁사보다 싸다는 설명에만 의존합니다.'라는 우려에 어떻게 답하겠습니까? 답변 준비: 한계를 인정한 뒤 가격을 고객 가치와 대체 비용으로 설명하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1556,비즈니스 모델,심사 Q&A,가격 책정 근거가 실제 실행으로 이어진다는 증거가 있나요?,원가 구조와 다음 마일스톤을 함께 제시하세요.,심사위원 질문: 가격 책정 근거가 실제 실행으로 이어진다는 증거가 있나요? 답변 준비: 원가 구조와 다음 마일스톤을 함께 제시하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1557,비즈니스 모델,피치 문장,,우리는 가격 책정 근거를 원가 구조로 검증하고 이를 통해 가격 논리를 만들겠습니다.,피치덱 문장 예시: 우리는 가격 책정 근거를 원가 구조로 검증하고 이를 통해 가격 논리를 만들겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1558,비즈니스 모델,피치 문장,,"현재 핵심 과제는 가격 책정 근거이며, 우선 가격을 고객 가치와 대체 비용으로 설명하세요.","피치덱 문장 예시: 현재 핵심 과제는 가격 책정 근거이며, 우선 가격을 고객 가치와 대체 비용으로 설명하세요.","시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1559,비즈니스 모델,피치 문장,,'가격이 경쟁사보다 싸다는 설명에만 의존합니다.'라는 문제를 해결하기 위해 가격 책정 근거를 명확히 하고 원가 구조를 기준으로 실행합니다.,피치덱 문장 예시: '가격이 경쟁사보다 싸다는 설명에만 의존합니다.'라는 문제를 해결하기 위해 가격 책정 근거를 명확히 하고 원가 구조를 기준으로 실행합니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1560,비즈니스 모델,피치 문장,,다음 단계에서는 가격 책정 근거를 구체화해 가격 논리를 완성하겠습니다.,피치덱 문장 예시: 다음 단계에서는 가격 책정 근거를 구체화해 가격 논리를 완성하겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1561,비즈니스 모델,코칭 대화,반복 매출 구조를 어떻게 정리해야 하나요?,재구매 또는 갱신이 일어나는 조건을 적으세요. 그다음 구매 빈도를 붙이면 반복 매출 가설 형태로 정리할 수 있습니다.,창업가 질문: 반복 매출 구조를 어떻게 정리해야 하나요? 코치 답변: 재구매 또는 갱신이 일어나는 조건을 적으세요. 그다음 구매 빈도를 붙이면 반복 매출 가설 형태로 정리할 수 있습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1562,비즈니스 모델,코칭 대화,제 피치덱에서 반복 매출 구조가 약한 것 같아요?,한 번의 판매 이후 반복 구매 이유가 없습니다. 재구매 또는 갱신이 일어나는 조건을 적으세요.,창업가 질문: 제 피치덱에서 반복 매출 구조가 약한 것 같아요? 코치 답변: 한 번의 판매 이후 반복 구매 이유가 없습니다. 재구매 또는 갱신이 일어나는 조건을 적으세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1563,비즈니스 모델,코칭 대화,반복 매출 구조를 한 장에 담을 수 있을까요?,핵심 주장 하나와 구매 빈도 하나만 남기고 결과를 반복 매출 가설 형태로 정리하세요.,창업가 질문: 반복 매출 구조를 한 장에 담을 수 있을까요? 코치 답변: 핵심 주장 하나와 구매 빈도 하나만 남기고 결과를 반복 매출 가설 형태로 정리하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1564,비즈니스 모델,코칭 대화,심사위원이 반복 매출 구조를 물으면 뭐라고 답해야 하나요?,결론부터 말한 뒤 구매 빈도를 제시하고 마지막에 반복 매출 가설로 연결하세요.,창업가 질문: 심사위원이 반복 매출 구조를 물으면 뭐라고 답해야 하나요? 코치 답변: 결론부터 말한 뒤 구매 빈도를 제시하고 마지막에 반복 매출 가설로 연결하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1565,비즈니스 모델,피드백,,한 번의 판매 이후 반복 구매 이유가 없습니다. 지금은 반복 매출 구조를 중심으로 다시 쓰고 구매 빈도를 추가하세요.,코칭 피드백: 한 번의 판매 이후 반복 구매 이유가 없습니다. 지금은 반복 매출 구조를 중심으로 다시 쓰고 구매 빈도를 추가하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1566,비즈니스 모델,피드백,,반복 매출 구조가 주장만 있고 근거가 없습니다. 구매 빈도를 제시한 뒤 반복 매출 가설까지 연결하세요.,코칭 피드백: 반복 매출 구조가 주장만 있고 근거가 없습니다. 구매 빈도를 제시한 뒤 반복 매출 가설까지 연결하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1567,비즈니스 모델,피드백,,한 슬라이드에 정보가 너무 많습니다. 반복 매출 구조와 구매 빈도만 남기고 나머지는 부록으로 옮기세요.,코칭 피드백: 한 슬라이드에 정보가 너무 많습니다. 반복 매출 구조와 구매 빈도만 남기고 나머지는 부록으로 옮기세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1568,비즈니스 모델,피드백,,심사 관점에서 반복 매출 구조의 설득력이 부족합니다. 재구매 또는 갱신이 일어나는 조건을 적으세요.,코칭 피드백: 심사 관점에서 반복 매출 구조의 설득력이 부족합니다. 재구매 또는 갱신이 일어나는 조건을 적으세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1569,비즈니스 모델,다음 행동,,재구매 또는 갱신이 일어나는 조건을 적으세요. 완료 후 구매 빈도를 확인하고 결과를 반복 매출 가설 형태로 한 문장에 정리하세요.,다음 행동: 재구매 또는 갱신이 일어나는 조건을 적으세요. 완료 후 구매 빈도를 확인하고 결과를 반복 매출 가설 형태로 한 문장에 정리하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1570,비즈니스 모델,다음 행동,,오늘 안에 반복 매출 구조 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 한 번의 판매 이후 반복 구매 이유가 없습니다.,다음 행동: 오늘 안에 반복 매출 구조 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 한 번의 판매 이후 반복 구매 이유가 없습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1571,비즈니스 모델,다음 행동,,구매 빈도를 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 재구매 또는 갱신이 일어나는 조건을 적으세요.,다음 행동: 구매 빈도를 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 재구매 또는 갱신이 일어나는 조건을 적으세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1572,비즈니스 모델,다음 행동,,반복 매출 구조 관련 가설을 하나만 선택하고 반복 매출 가설을 기준으로 검증 계획을 세우세요.,다음 행동: 반복 매출 구조 관련 가설을 하나만 선택하고 반복 매출 가설을 기준으로 검증 계획을 세우세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1573,비즈니스 모델,심사 Q&A,반복 매출 구조의 근거는 무엇인가요?,구매 빈도를 수치 또는 사례로 제시하고 반복 매출 가설을 설명하세요.,심사위원 질문: 반복 매출 구조의 근거는 무엇인가요? 답변 준비: 구매 빈도를 수치 또는 사례로 제시하고 반복 매출 가설을 설명하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1574,비즈니스 모델,심사 Q&A,왜 지금 반복 매출 구조가 중요한가요?,최근 변화와 구매 빈도를 연결해 답하세요.,심사위원 질문: 왜 지금 반복 매출 구조가 중요한가요? 답변 준비: 최근 변화와 구매 빈도를 연결해 답하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1575,비즈니스 모델,심사 Q&A,'한 번의 판매 이후 반복 구매 이유가 없습니다.'라는 우려에 어떻게 답하겠습니까?,한계를 인정한 뒤 재구매 또는 갱신이 일어나는 조건을 적으세요.,심사위원 질문: '한 번의 판매 이후 반복 구매 이유가 없습니다.'라는 우려에 어떻게 답하겠습니까? 답변 준비: 한계를 인정한 뒤 재구매 또는 갱신이 일어나는 조건을 적으세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1576,비즈니스 모델,심사 Q&A,반복 매출 구조가 실제 실행으로 이어진다는 증거가 있나요?,구매 빈도와 다음 마일스톤을 함께 제시하세요.,심사위원 질문: 반복 매출 구조가 실제 실행으로 이어진다는 증거가 있나요? 답변 준비: 구매 빈도와 다음 마일스톤을 함께 제시하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1577,비즈니스 모델,피치 문장,,우리는 반복 매출 구조를 구매 빈도로 검증하고 이를 통해 반복 매출 가설을 만들겠습니다.,피치덱 문장 예시: 우리는 반복 매출 구조를 구매 빈도로 검증하고 이를 통해 반복 매출 가설을 만들겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1578,비즈니스 모델,피치 문장,,"현재 핵심 과제는 반복 매출 구조이며, 우선 재구매 또는 갱신이 일어나는 조건을 적으세요.","피치덱 문장 예시: 현재 핵심 과제는 반복 매출 구조이며, 우선 재구매 또는 갱신이 일어나는 조건을 적으세요.","시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1579,비즈니스 모델,피치 문장,,'한 번의 판매 이후 반복 구매 이유가 없습니다.'라는 문제를 해결하기 위해 반복 매출 구조를 명확히 하고 구매 빈도를 기준으로 실행합니다.,피치덱 문장 예시: '한 번의 판매 이후 반복 구매 이유가 없습니다.'라는 문제를 해결하기 위해 반복 매출 구조를 명확히 하고 구매 빈도를 기준으로 실행합니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1580,비즈니스 모델,피치 문장,,다음 단계에서는 반복 매출 구조를 구체화해 반복 매출 가설을 완성하겠습니다.,피치덱 문장 예시: 다음 단계에서는 반복 매출 구조를 구체화해 반복 매출 가설을 완성하겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1581,비즈니스 모델,코칭 대화,단위경제성을 어떻게 정리해야 하나요?,고객 한 명을 얻고 서비스하는 비용을 계산하세요. 그다음 고객획득비용과 고객생애가치를 붙이면 단위경제성 표 형태로 정리할 수 있습니다.,창업가 질문: 단위경제성을 어떻게 정리해야 하나요? 코치 답변: 고객 한 명을 얻고 서비스하는 비용을 계산하세요. 그다음 고객획득비용과 고객생애가치를 붙이면 단위경제성 표 형태로 정리할 수 있습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1582,비즈니스 모델,코칭 대화,제 피치덱에서 단위경제성이 약한 것 같아요?,매출만 있고 서비스를 제공하는 비용이 빠졌습니다. 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,창업가 질문: 제 피치덱에서 단위경제성이 약한 것 같아요? 코치 답변: 매출만 있고 서비스를 제공하는 비용이 빠졌습니다. 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1583,비즈니스 모델,코칭 대화,단위경제성을 한 장에 담을 수 있을까요?,핵심 주장 하나와 고객획득비용과 고객생애가치 하나만 남기고 결과를 단위경제성 표 형태로 정리하세요.,창업가 질문: 단위경제성을 한 장에 담을 수 있을까요? 코치 답변: 핵심 주장 하나와 고객획득비용과 고객생애가치 하나만 남기고 결과를 단위경제성 표 형태로 정리하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1584,비즈니스 모델,코칭 대화,심사위원이 단위경제성을 물으면 뭐라고 답해야 하나요?,결론부터 말한 뒤 고객획득비용과 고객생애가치를 제시하고 마지막에 단위경제성 표로 연결하세요.,창업가 질문: 심사위원이 단위경제성을 물으면 뭐라고 답해야 하나요? 코치 답변: 결론부터 말한 뒤 고객획득비용과 고객생애가치를 제시하고 마지막에 단위경제성 표로 연결하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1585,비즈니스 모델,피드백,,매출만 있고 서비스를 제공하는 비용이 빠졌습니다. 지금은 단위경제성을 중심으로 다시 쓰고 고객획득비용과 고객생애가치를 추가하세요.,코칭 피드백: 매출만 있고 서비스를 제공하는 비용이 빠졌습니다. 지금은 단위경제성을 중심으로 다시 쓰고 고객획득비용과 고객생애가치를 추가하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1586,비즈니스 모델,피드백,,단위경제성이 주장만 있고 근거가 없습니다. 고객획득비용과 고객생애가치를 제시한 뒤 단위경제성 표까지 연결하세요.,코칭 피드백: 단위경제성이 주장만 있고 근거가 없습니다. 고객획득비용과 고객생애가치를 제시한 뒤 단위경제성 표까지 연결하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1587,비즈니스 모델,피드백,,한 슬라이드에 정보가 너무 많습니다. 단위경제성과 고객획득비용과 고객생애가치만 남기고 나머지는 부록으로 옮기세요.,코칭 피드백: 한 슬라이드에 정보가 너무 많습니다. 단위경제성과 고객획득비용과 고객생애가치만 남기고 나머지는 부록으로 옮기세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1588,비즈니스 모델,피드백,,심사 관점에서 단위경제성의 설득력이 부족합니다. 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,코칭 피드백: 심사 관점에서 단위경제성의 설득력이 부족합니다. 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1589,비즈니스 모델,다음 행동,,고객 한 명을 얻고 서비스하는 비용을 계산하세요. 완료 후 고객획득비용과 고객생애가치를 확인하고 결과를 단위경제성 표 형태로 한 문장에 정리하세요.,다음 행동: 고객 한 명을 얻고 서비스하는 비용을 계산하세요. 완료 후 고객획득비용과 고객생애가치를 확인하고 결과를 단위경제성 표 형태로 한 문장에 정리하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1590,비즈니스 모델,다음 행동,,오늘 안에 단위경제성 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 매출만 있고 서비스를 제공하는 비용이 빠졌습니다.,다음 행동: 오늘 안에 단위경제성 초안을 작성하고 다음 피드백을 기준으로 점검하세요. 매출만 있고 서비스를 제공하는 비용이 빠졌습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1591,비즈니스 모델,다음 행동,,고객획득비용과 고객생애가치를 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,다음 행동: 고객획득비용과 고객생애가치를 확보할 수 있는 자료나 인터뷰를 세 건 찾은 뒤 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1592,비즈니스 모델,다음 행동,,단위경제성 관련 가설을 하나만 선택하고 단위경제성 표를 기준으로 검증 계획을 세우세요.,다음 행동: 단위경제성 관련 가설을 하나만 선택하고 단위경제성 표를 기준으로 검증 계획을 세우세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1593,비즈니스 모델,심사 Q&A,단위경제성의 근거는 무엇인가요?,고객획득비용과 고객생애가치를 수치 또는 사례로 제시하고 단위경제성 표를 설명하세요.,심사위원 질문: 단위경제성의 근거는 무엇인가요? 답변 준비: 고객획득비용과 고객생애가치를 수치 또는 사례로 제시하고 단위경제성 표를 설명하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1594,비즈니스 모델,심사 Q&A,왜 지금 단위경제성이 중요한가요?,최근 변화와 고객획득비용과 고객생애가치를 연결해 답하세요.,심사위원 질문: 왜 지금 단위경제성이 중요한가요? 답변 준비: 최근 변화와 고객획득비용과 고객생애가치를 연결해 답하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1595,비즈니스 모델,심사 Q&A,'매출만 있고 서비스를 제공하는 비용이 빠졌습니다.'라는 우려에 어떻게 답하겠습니까?,한계를 인정한 뒤 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,심사위원 질문: '매출만 있고 서비스를 제공하는 비용이 빠졌습니다.'라는 우려에 어떻게 답하겠습니까? 답변 준비: 한계를 인정한 뒤 고객 한 명을 얻고 서비스하는 비용을 계산하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1596,비즈니스 모델,심사 Q&A,단위경제성이 실제 실행으로 이어진다는 증거가 있나요?,고객획득비용과 고객생애가치와 다음 마일스톤을 함께 제시하세요.,심사위원 질문: 단위경제성이 실제 실행으로 이어진다는 증거가 있나요? 답변 준비: 고객획득비용과 고객생애가치와 다음 마일스톤을 함께 제시하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1597,비즈니스 모델,피치 문장,,우리는 단위경제성을 고객획득비용과 고객생애가치로 검증하고 이를 통해 단위경제성 표를 만들겠습니다.,피치덱 문장 예시: 우리는 단위경제성을 고객획득비용과 고객생애가치로 검증하고 이를 통해 단위경제성 표를 만들겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1598,비즈니스 모델,피치 문장,,"현재 핵심 과제는 단위경제성이며, 우선 고객 한 명을 얻고 서비스하는 비용을 계산하세요.","피치덱 문장 예시: 현재 핵심 과제는 단위경제성이며, 우선 고객 한 명을 얻고 서비스하는 비용을 계산하세요.","시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1599,비즈니스 모델,피치 문장,,'매출만 있고 서비스를 제공하는 비용이 빠졌습니다.'라는 문제를 해결하기 위해 단위경제성을 명확히 하고 고객획득비용과 고객생애가치를 기준으로 실행합니다.,피치덱 문장 예시: '매출만 있고 서비스를 제공하는 비용이 빠졌습니다.'라는 문제를 해결하기 위해 단위경제성을 명확히 하고 고객획득비용과 고객생애가치를 기준으로 실행합니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1600,비즈니스 모델,피치 문장,,다음 단계에서는 단위경제성을 구체화해 단위경제성 표를 완성하겠습니다.,피치덱 문장 예시: 다음 단계에서는 단위경제성을 구체화해 단위경제성 표를 완성하겠습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1601,시장진입·성장전략,코칭 대화,첫 판매 채널을 어떻게 정리해야 하나요?,가장 빨리 고객 반응을 볼 채널 하나를 선택하세요. 그다음 채널별 전환율을 붙이면 첫 판매 계획 형태로 정리할 수 있습니다.,창업가 질문: 첫 판매 채널을 어떻게 정리해야 하나요? 코치 답변: 가장 빨리 고객 반응을 볼 채널 하나를 선택하세요. 그다음 채널별 전환율을 붙이면 첫 판매 계획 형태로 정리할 수 있습니다.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1602,시장진입·성장전략,코칭 대화,제 피치덱에서 첫 판매 채널이 약한 것 같아요?,마케팅을 열심히 하겠다는 표현만 있고 채널이 없습니다. 가장 빨리 고객 반응을 볼 채널 하나를 선택하세요.,창업가 질문: 제 피치덱에서 첫 판매 채널이 약한 것 같아요? 코치 답변: 마케팅을 열심히 하겠다는 표현만 있고 채널이 없습니다. 가장 빨리 고객 반응을 볼 채널 하나를 선택하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
1603,시장진입·성장전략,코칭 대화,첫 판매 채널을 한 장에 담을 수 있을까요?,핵심 주장 하나와 채널별 전환율 하나만 남기고 결과를 첫 판매 계획 형태로 정리하세요.,창업가 질문: 첫 판매 채널을 한 장에 담을 수 있을까요? 코치 답변: 핵심 주장 하나와 채널별 전환율 하나만 남기고 결과를 첫 판매 계획 형태로 정리하세요.,"시장분석, 경쟁력 확보, 자금소요·조달, 시장진입·성과, 대표자·팀 역량 기준",https://www.k-startup.go.kr/web/cskin/jobJson.do?reqFileSqno=GhVLn,4,source-informed synthetic
